,Date,Location,WindSpeed9am
123289,2016-01-01,Perth,17.0
123290,2016-01-02,Perth,13.0
123291,2016-01-03,Perth,9.0
123292,2016-01-04,Perth,6.0
123293,2016-01-05,Perth,9.0
123294,2016-01-06,Perth,6.0
123295,2016-01-07,Perth,19.0
123296,2016-01-08,Perth,11.0
123297,2016-01-09,Perth,9.0
123298,2016-01-10,Perth,11.0
123299,2016-01-11,Perth,9.0
123300,2016-01-12,Perth,17.0
123301,2016-01-13,Perth,17.0
123302,2016-01-14,Perth,15.0
123303,2016-01-15,Perth,15.0
123304,2016-01-16,Perth,20.0
123305,2016-01-17,Perth,7.0
123306,2016-01-18,Perth,13.0
123307,2016-01-19,Perth,17.0
123308,2016-01-20,Perth,0.0
123309,2016-01-21,Perth,11.0
123310,2016-01-22,Perth,13.0
123311,2016-01-23,Perth,9.0
123312,2016-01-24,Perth,9.0
123313,2016-01-25,Perth,13.0
123314,2016-01-26,Perth,9.0
123315,2016-01-27,Perth,11.0
123316,2016-01-28,Perth,15.0
123317,2016-01-29,Perth,19.0
123318,2016-01-30,Perth,7.0
123319,2016-01-31,Perth,11.0
123320,2016-02-01,Perth,15.0
123321,2016-02-02,Perth,13.0
123322,2016-02-03,Perth,15.0
123323,2016-02-04,Perth,11.0
123324,2016-02-05,Perth,11.0
123325,2016-02-06,Perth,9.0
123326,2016-02-07,Perth,17.0
123327,2016-02-08,Perth,22.0
123328,2016-02-09,Perth,9.0
123329,2016-02-10,Perth,9.0
123330,2016-02-11,Perth,4.0
123331,2016-02-12,Perth,7.0
123332,2016-02-13,Perth,17.0
123333,2016-02-14,Perth,15.0
123334,2016-02-15,Perth,13.0
123335,2016-02-16,Perth,22.0
123336,2016-02-17,Perth,9.0
123337,2016-02-18,Perth,13.0
123338,2016-02-19,Perth,15.0
123339,2016-02-20,Perth,7.0
123340,2016-02-21,Perth,13.0
123341,2016-02-22,Perth,17.0
123342,2016-02-23,Perth,4.0
123343,2016-02-24,Perth,11.0
123344,2016-02-25,Perth,9.0
123345,2016-02-26,Perth,13.0
123346,2016-02-27,Perth,17.0
123347,2016-02-28,Perth,11.0
123348,2016-02-29,Perth,11.0
123349,2016-03-01,Perth,9.0
123350,2016-03-02,Perth,9.0
123351,2016-03-03,Perth,9.0
123352,2016-03-04,Perth,15.0
123353,2016-03-05,Perth,11.0
123354,2016-03-06,Perth,13.0
123355,2016-03-07,Perth,15.0
123356,2016-03-08,Perth,13.0
123357,2016-03-09,Perth,11.0
123358,2016-03-10,Perth,11.0
123359,2016-03-11,Perth,13.0
123360,2016-03-12,Perth,9.0
123361,2016-03-13,Perth,11.0
123362,2016-03-14,Perth,24.0
123363,2016-03-15,Perth,7.0
123364,2016-03-16,Perth,17.0
123365,2016-03-17,Perth,15.0
123366,2016-03-18,Perth,13.0
123367,2016-03-19,Perth,7.0
123368,2016-03-20,Perth,9.0
123369,2016-03-21,Perth,6.0
123370,2016-03-22,Perth,11.0
123371,2016-03-23,Perth,13.0
123372,2016-03-24,Perth,13.0
123373,2016-03-25,Perth,13.0
123374,2016-03-26,Perth,6.0
123375,2016-03-27,Perth,13.0
123376,2016-03-28,Perth,9.0
123377,2016-03-29,Perth,9.0
123378,2016-03-30,Perth,11.0
123379,2016-03-31,Perth,11.0
123380,2016-04-01,Perth,4.0
123381,2016-04-02,Perth,9.0
123382,2016-04-03,Perth,7.0
123383,2016-04-04,Perth,13.0
123384,2016-04-05,Perth,15.0
123385,2016-04-06,Perth,13.0
123386,2016-04-07,Perth,11.0
123387,2016-04-08,Perth,9.0
123388,2016-04-09,Perth,7.0
123389,2016-04-10,Perth,15.0
123390,2016-04-11,Perth,22.0
123391,2016-04-12,Perth,9.0
123392,2016-04-13,Perth,0.0
123393,2016-04-14,Perth,6.0
123394,2016-04-15,Perth,11.0
123395,2016-04-16,Perth,13.0
123396,2016-04-17,Perth,7.0
123397,2016-04-18,Perth,0.0
123398,2016-04-19,Perth,2.0
123399,2016-04-20,Perth,6.0
123400,2016-04-21,Perth,15.0
123401,2016-04-22,Perth,15.0
123402,2016-04-23,Perth,20.0
123403,2016-04-24,Perth,0.0
123404,2016-04-25,Perth,9.0
123405,2016-04-26,Perth,15.0
123406,2016-04-27,Perth,2.0
123407,2016-04-28,Perth,9.0
123408,2016-04-29,Perth,13.0
123409,2016-04-30,Perth,9.0
123410,2016-05-01,Perth,4.0
123411,2016-05-02,Perth,9.0
123412,2016-05-03,Perth,6.0
123413,2016-05-04,Perth,7.0
123414,2016-05-05,Perth,6.0
123415,2016-05-06,Perth,7.0
123416,2016-05-07,Perth,9.0
123417,2016-05-08,Perth,9.0
123418,2016-05-09,Perth,0.0
123419,2016-05-10,Perth,6.0
123420,2016-05-11,Perth,7.0
123421,2016-05-12,Perth,11.0
123422,2016-05-13,Perth,9.0
123423,2016-05-14,Perth,0.0
123424,2016-05-15,Perth,9.0
123425,2016-05-16,Perth,6.0
123426,2016-05-17,Perth,9.0
123427,2016-05-18,Perth,7.0
123428,2016-05-19,Perth,4.0
123429,2016-05-20,Perth,9.0
123430,2016-05-21,Perth,11.0
123431,2016-05-22,Perth,2.0
123432,2016-05-23,Perth,9.0
123433,2016-05-24,Perth,17.0
123434,2016-05-25,Perth,7.0
123435,2016-05-26,Perth,0.0
123436,2016-05-27,Perth,6.0
123437,2016-05-28,Perth,13.0
123438,2016-05-29,Perth,7.0
123439,2016-05-30,Perth,7.0
123440,2016-05-31,Perth,4.0
123441,2016-06-01,Perth,6.0
123442,2016-06-02,Perth,11.0
123443,2016-06-03,Perth,15.0
123444,2016-06-04,Perth,11.0
123445,2016-06-05,Perth,7.0
123446,2016-06-06,Perth,9.0
123447,2016-06-07,Perth,9.0
123448,2016-06-08,Perth,9.0
123449,2016-06-09,Perth,9.0
123450,2016-06-10,Perth,6.0
123451,2016-06-11,Perth,15.0
123452,2016-06-12,Perth,15.0
123453,2016-06-13,Perth,4.0
123454,2016-06-14,Perth,9.0
123455,2016-06-15,Perth,0.0
123456,2016-06-16,Perth,0.0
123457,2016-06-17,Perth,11.0
123458,2016-06-18,Perth,13.0
123459,2016-06-19,Perth,9.0
123460,2016-06-20,Perth,2.0
123461,2016-06-21,Perth,2.0
123462,2016-06-22,Perth,0.0
123463,2016-06-23,Perth,0.0
123464,2016-06-24,Perth,9.0
123465,2016-06-25,Perth,6.0
123466,2016-06-26,Perth,6.0
123467,2016-06-27,Perth,7.0
123468,2016-06-28,Perth,9.0
123469,2016-06-29,Perth,6.0
123470,2016-06-30,Perth,2.0
123471,2016-07-01,Perth,6.0
123472,2016-07-02,Perth,7.0
123473,2016-07-03,Perth,4.0
123474,2016-07-04,Perth,11.0
123475,2016-07-05,Perth,7.0
123476,2016-07-06,Perth,6.0
123477,2016-07-07,Perth,15.0
123478,2016-07-08,Perth,19.0
123479,2016-07-09,Perth,19.0
123480,2016-07-10,Perth,15.0
123481,2016-07-11,Perth,0.0
123482,2016-07-12,Perth,2.0
123483,2016-07-13,Perth,7.0
123484,2016-07-14,Perth,17.0
123485,2016-07-15,Perth,11.0
123486,2016-07-16,Perth,9.0
123487,2016-07-17,Perth,13.0
123488,2016-07-18,Perth,13.0
123489,2016-07-19,Perth,7.0
123490,2016-07-20,Perth,11.0
123491,2016-07-21,Perth,13.0
123492,2016-07-22,Perth,9.0
123493,2016-07-23,Perth,6.0
123494,2016-07-24,Perth,6.0
123495,2016-07-25,Perth,6.0
123496,2016-07-26,Perth,6.0
123497,2016-07-27,Perth,0.0
123498,2016-07-28,Perth,4.0
123499,2016-07-29,Perth,11.0
123500,2016-07-30,Perth,6.0
123501,2016-07-31,Perth,20.0
123502,2016-08-01,Perth,6.0
123503,2016-08-02,Perth,11.0
123504,2016-08-03,Perth,11.0
123505,2016-08-04,Perth,6.0
123506,2016-08-05,Perth,7.0
123507,2016-08-06,Perth,17.0
123508,2016-08-07,Perth,11.0
123509,2016-08-08,Perth,15.0
123510,2016-08-09,Perth,7.0
123511,2016-08-10,Perth,7.0
123512,2016-08-11,Perth,11.0
123513,2016-08-12,Perth,4.0
123514,2016-08-13,Perth,6.0
123515,2016-08-14,Perth,6.0
123516,2016-08-15,Perth,11.0
123517,2016-08-16,Perth,11.0
123518,2016-08-17,Perth,17.0
123519,2016-08-18,Perth,0.0
123520,2016-08-19,Perth,9.0
123521,2016-08-20,Perth,7.0
123522,2016-08-21,Perth,7.0
123523,2016-08-22,Perth,13.0
123524,2016-08-23,Perth,6.0
123525,2016-08-24,Perth,9.0
123526,2016-08-25,Perth,13.0
123527,2016-08-26,Perth,17.0
123528,2016-08-27,Perth,15.0
123529,2016-08-28,Perth,15.0
123530,2016-08-29,Perth,11.0
123531,2016-08-30,Perth,11.0
123532,2016-08-31,Perth,9.0
123533,2016-09-01,Perth,6.0
123534,2016-09-02,Perth,2.0
123535,2016-09-03,Perth,7.0
123536,2016-09-04,Perth,2.0
123537,2016-09-05,Perth,9.0
123538,2016-09-06,Perth,9.0
123539,2016-09-07,Perth,20.0
123540,2016-09-08,Perth,11.0
123541,2016-09-09,Perth,7.0
123542,2016-09-10,Perth,9.0
123543,2016-09-11,Perth,15.0
123544,2016-09-12,Perth,19.0
123545,2016-09-13,Perth,15.0
123546,2016-09-14,Perth,13.0
123547,2016-09-15,Perth,6.0
123548,2016-09-16,Perth,20.0
123549,2016-09-17,Perth,17.0
123550,2016-09-18,Perth,11.0
123551,2016-09-19,Perth,13.0
123552,2016-09-20,Perth,7.0
123553,2016-09-21,Perth,7.0
123554,2016-09-22,Perth,7.0
123555,2016-09-23,Perth,15.0
123556,2016-09-24,Perth,6.0
123557,2016-09-25,Perth,15.0
123558,2016-09-26,Perth,11.0
123559,2016-09-27,Perth,15.0
123560,2016-09-28,Perth,15.0
123561,2016-09-29,Perth,15.0
123562,2016-09-30,Perth,7.0
123563,2016-10-01,Perth,28.0
123564,2016-10-02,Perth,19.0
123565,2016-10-03,Perth,11.0
123566,2016-10-04,Perth,7.0
123567,2016-10-05,Perth,11.0
123568,2016-10-06,Perth,13.0
123569,2016-10-07,Perth,13.0
123570,2016-10-08,Perth,9.0
123571,2016-10-09,Perth,19.0
123572,2016-10-10,Perth,9.0
123573,2016-10-11,Perth,9.0
123574,2016-10-12,Perth,20.0
123575,2016-10-13,Perth,9.0
123576,2016-10-14,Perth,17.0
123577,2016-10-15,Perth,19.0
123578,2016-10-16,Perth,11.0
123579,2016-10-17,Perth,11.0
123580,2016-10-18,Perth,13.0
123581,2016-10-19,Perth,9.0
123582,2016-10-20,Perth,15.0
123583,2016-10-21,Perth,15.0
123584,2016-10-22,Perth,17.0
123585,2016-10-23,Perth,7.0
123586,2016-10-24,Perth,11.0
123587,2016-10-25,Perth,6.0
123588,2016-10-26,Perth,6.0
123589,2016-10-27,Perth,13.0
123590,2016-10-28,Perth,15.0
123591,2016-10-29,Perth,13.0
123592,2016-10-30,Perth,15.0
123593,2016-10-31,Perth,13.0
123594,2016-11-01,Perth,11.0
123595,2016-11-02,Perth,7.0
123596,2016-11-03,Perth,15.0
123597,2016-11-04,Perth,9.0
123598,2016-11-05,Perth,11.0
123599,2016-11-06,Perth,15.0
123600,2016-11-07,Perth,13.0
123601,2016-11-08,Perth,7.0
123602,2016-11-09,Perth,13.0
123603,2016-11-10,Perth,11.0
123604,2016-11-11,Perth,17.0
123605,2016-11-12,Perth,9.0
123606,2016-11-13,Perth,13.0
123607,2016-11-14,Perth,24.0
123608,2016-11-15,Perth,15.0
123609,2016-11-16,Perth,7.0
123610,2016-11-17,Perth,9.0
123611,2016-11-18,Perth,11.0
123612,2016-11-19,Perth,7.0
123613,2016-11-20,Perth,17.0
123614,2016-11-21,Perth,9.0
123615,2016-11-22,Perth,11.0
123616,2016-11-23,Perth,13.0
123617,2016-11-24,Perth,13.0
123618,2016-11-25,Perth,15.0
123619,2016-11-26,Perth,17.0
123620,2016-11-27,Perth,9.0
123621,2016-11-28,Perth,6.0
123622,2016-11-29,Perth,13.0
123623,2016-11-30,Perth,7.0
123624,2016-12-01,Perth,9.0
123625,2016-12-02,Perth,9.0
123626,2016-12-03,Perth,15.0
123627,2016-12-04,Perth,15.0
123628,2016-12-05,Perth,13.0
123629,2016-12-06,Perth,7.0
123630,2016-12-07,Perth,19.0
123631,2016-12-08,Perth,15.0
123632,2016-12-09,Perth,13.0
123633,2016-12-10,Perth,20.0
123634,2016-12-11,Perth,15.0
123635,2016-12-12,Perth,11.0
123636,2016-12-13,Perth,15.0
123637,2016-12-14,Perth,15.0
123638,2016-12-15,Perth,15.0
123639,2016-12-16,Perth,13.0
123640,2016-12-17,Perth,13.0
123641,2016-12-18,Perth,13.0
123642,2016-12-19,Perth,9.0
123643,2016-12-20,Perth,11.0
123644,2016-12-21,Perth,19.0
123645,2016-12-22,Perth,17.0
123646,2016-12-23,Perth,9.0
123647,2016-12-24,Perth,11.0
123648,2016-12-25,Perth,17.0
123649,2016-12-26,Perth,11.0
123650,2016-12-27,Perth,22.0
123651,2016-12-28,Perth,15.0
123652,2016-12-29,Perth,9.0
123653,2016-12-30,Perth,4.0
123654,2016-12-31,Perth,11.0
96320,2008-07-01,Adelaide,13.0
96321,2008-07-02,Adelaide,13.0
96322,2008-07-03,Adelaide,2.0
96323,2008-07-04,Adelaide,6.0
96324,2008-07-05,Adelaide,9.0
96325,2008-07-06,Adelaide,15.0
96326,2008-07-07,Adelaide,17.0
96327,2008-07-08,Adelaide,11.0
96328,2008-07-09,Adelaide,9.0
96329,2008-07-10,Adelaide,24.0
96330,2008-07-11,Adelaide,9.0
96331,2008-07-12,Adelaide,24.0
96332,2008-07-13,Adelaide,17.0
96333,2008-07-14,Adelaide,15.0
96334,2008-07-15,Adelaide,17.0
96335,2008-07-16,Adelaide,7.0
96336,2008-07-17,Adelaide,17.0
96337,2008-07-18,Adelaide,9.0
96338,2008-07-19,Adelaide,19.0
96339,2008-07-20,Adelaide,26.0
96340,2008-07-21,Adelaide,13.0
96341,2008-07-22,Adelaide,
96342,2008-07-23,Adelaide,7.0
96343,2008-07-24,Adelaide,9.0
96344,2008-07-25,Adelaide,9.0
96345,2008-07-26,Adelaide,7.0
96346,2008-07-27,Adelaide,7.0
96347,2008-07-28,Adelaide,7.0
96348,2008-07-29,Adelaide,17.0
96349,2008-07-30,Adelaide,11.0
96350,2008-07-31,Adelaide,17.0
96351,2008-08-01,Adelaide,20.0
96352,2008-08-02,Adelaide,11.0
96353,2008-08-03,Adelaide,15.0
96354,2008-08-04,Adelaide,9.0
96355,2008-08-05,Adelaide,6.0
96356,2008-08-06,Adelaide,17.0
96357,2008-08-07,Adelaide,9.0
96358,2008-08-08,Adelaide,20.0
96359,2008-08-09,Adelaide,11.0
96360,2008-08-10,Adelaide,13.0
96361,2008-08-11,Adelaide,9.0
96362,2008-08-12,Adelaide,11.0
96363,2008-08-13,Adelaide,7.0
96364,2008-08-14,Adelaide,7.0
96365,2008-08-15,Adelaide,13.0
96366,2008-08-16,Adelaide,6.0
96367,2008-08-17,Adelaide,4.0
96368,2008-08-18,Adelaide,0.0
96369,2008-08-19,Adelaide,11.0
96370,2008-08-20,Adelaide,9.0
96371,2008-08-21,Adelaide,15.0
96372,2008-08-22,Adelaide,6.0
96373,2008-08-23,Adelaide,2.0
96374,2008-08-24,Adelaide,6.0
96375,2008-08-25,Adelaide,13.0
96376,2008-08-26,Adelaide,7.0
96377,2008-08-27,Adelaide,9.0
96378,2008-08-28,Adelaide,13.0
96379,2008-08-29,Adelaide,11.0
96380,2008-08-30,Adelaide,20.0
96381,2008-08-31,Adelaide,20.0
96382,2008-09-01,Adelaide,17.0
96383,2008-09-02,Adelaide,7.0
96384,2008-09-03,Adelaide,19.0
96385,2008-09-04,Adelaide,17.0
96386,2008-09-05,Adelaide,6.0
96387,2008-09-06,Adelaide,13.0
96388,2008-09-07,Adelaide,7.0
96389,2008-09-08,Adelaide,6.0
96390,2008-09-09,Adelaide,9.0
96391,2008-09-10,Adelaide,15.0
96392,2008-09-11,Adelaide,19.0
96393,2008-09-12,Adelaide,11.0
96394,2008-09-13,Adelaide,11.0
96395,2008-09-14,Adelaide,24.0
96396,2008-09-15,Adelaide,26.0
96397,2008-09-16,Adelaide,13.0
96398,2008-09-17,Adelaide,17.0
96399,2008-09-18,Adelaide,13.0
96400,2008-09-19,Adelaide,11.0
96401,2008-09-20,Adelaide,22.0
96402,2008-09-21,Adelaide,17.0
96403,2008-09-22,Adelaide,22.0
96404,2008-09-23,Adelaide,20.0
96405,2008-09-24,Adelaide,9.0
96406,2008-09-25,Adelaide,22.0
96407,2008-09-26,Adelaide,15.0
96408,2008-09-27,Adelaide,19.0
96409,2008-09-28,Adelaide,9.0
96410,2008-09-29,Adelaide,9.0
96411,2008-09-30,Adelaide,13.0
96412,2008-10-01,Adelaide,22.0
96413,2008-10-02,Adelaide,7.0
96414,2008-10-03,Adelaide,2.0
96415,2008-10-04,Adelaide,9.0
96416,2008-10-05,Adelaide,7.0
96417,2008-10-06,Adelaide,22.0
96418,2008-10-07,Adelaide,
96419,2008-10-08,Adelaide,6.0
96420,2008-10-09,Adelaide,4.0
96421,2008-10-10,Adelaide,15.0
96422,2008-10-11,Adelaide,7.0
96423,2008-10-12,Adelaide,19.0
96424,2008-10-13,Adelaide,17.0
96425,2008-10-14,Adelaide,15.0
96426,2008-10-15,Adelaide,9.0
96427,2008-10-16,Adelaide,2.0
96428,2008-10-17,Adelaide,6.0
96429,2008-10-18,Adelaide,11.0
96430,2008-10-19,Adelaide,15.0
96431,2008-10-20,Adelaide,17.0
96432,2008-10-21,Adelaide,7.0
96433,2008-10-22,Adelaide,9.0
96434,2008-10-23,Adelaide,0.0
96435,2008-10-24,Adelaide,11.0
96436,2008-10-25,Adelaide,17.0
96437,2008-10-26,Adelaide,15.0
96438,2008-10-27,Adelaide,13.0
96439,2008-10-28,Adelaide,7.0
96440,2008-10-29,Adelaide,19.0
96441,2008-10-30,Adelaide,15.0
96442,2008-10-31,Adelaide,20.0
96443,2008-11-01,Adelaide,19.0
96444,2008-11-02,Adelaide,11.0
96445,2008-11-03,Adelaide,15.0
96446,2008-11-04,Adelaide,13.0
96447,2008-11-05,Adelaide,17.0
96448,2008-11-06,Adelaide,6.0
96449,2008-11-07,Adelaide,17.0
96450,2008-11-08,Adelaide,20.0
96451,2008-11-09,Adelaide,15.0
96452,2008-11-10,Adelaide,6.0
96453,2008-11-11,Adelaide,13.0
96454,2008-11-12,Adelaide,15.0
96455,2008-11-13,Adelaide,11.0
96456,2008-11-14,Adelaide,15.0
96457,2008-11-15,Adelaide,9.0
96458,2008-11-16,Adelaide,11.0
96459,2008-11-17,Adelaide,9.0
96460,2008-11-18,Adelaide,11.0
96461,2008-11-19,Adelaide,2.0
96462,2008-11-20,Adelaide,15.0
96463,2008-11-21,Adelaide,13.0
96464,2008-11-22,Adelaide,20.0
96465,2008-11-23,Adelaide,9.0
96466,2008-11-24,Adelaide,11.0
96467,2008-11-25,Adelaide,19.0
96468,2008-11-26,Adelaide,7.0
96469,2008-11-27,Adelaide,9.0
96470,2008-11-28,Adelaide,6.0
96471,2008-11-29,Adelaide,17.0
96472,2008-11-30,Adelaide,13.0
96473,2008-12-01,Adelaide,20.0
96474,2008-12-02,Adelaide,13.0
96475,2008-12-03,Adelaide,11.0
96476,2008-12-04,Adelaide,22.0
96477,2008-12-05,Adelaide,22.0
96478,2008-12-06,Adelaide,4.0
96479,2008-12-07,Adelaide,13.0
96480,2008-12-08,Adelaide,11.0
96481,2008-12-09,Adelaide,11.0
96482,2008-12-10,Adelaide,13.0
96483,2008-12-11,Adelaide,11.0
96484,2008-12-12,Adelaide,
96485,2008-12-13,Adelaide,17.0
96486,2008-12-14,Adelaide,15.0
96487,2008-12-15,Adelaide,11.0
96488,2008-12-16,Adelaide,7.0
96489,2008-12-17,Adelaide,9.0
96490,2008-12-18,Adelaide,20.0
96491,2008-12-19,Adelaide,15.0
96492,2008-12-20,Adelaide,17.0
96493,2008-12-21,Adelaide,15.0
96494,2008-12-22,Adelaide,17.0
96495,2008-12-23,Adelaide,11.0
96496,2008-12-24,Adelaide,9.0
96497,2008-12-25,Adelaide,4.0
96498,2008-12-26,Adelaide,7.0
96499,2008-12-27,Adelaide,11.0
96500,2008-12-28,Adelaide,19.0
96501,2008-12-29,Adelaide,15.0
96502,2008-12-30,Adelaide,22.0
96503,2008-12-31,Adelaide,15.0
96504,2009-01-01,Adelaide,17.0
96505,2009-01-02,Adelaide,17.0
96506,2009-01-03,Adelaide,9.0
96507,2009-01-04,Adelaide,2.0
96508,2009-01-05,Adelaide,4.0
96509,2009-01-06,Adelaide,6.0
96510,2009-01-07,Adelaide,11.0
96511,2009-01-08,Adelaide,17.0
96512,2009-01-09,Adelaide,6.0
96513,2009-01-10,Adelaide,2.0
96514,2009-01-11,Adelaide,6.0
96515,2009-01-12,Adelaide,6.0
96516,2009-01-13,Adelaide,19.0
96517,2009-01-14,Adelaide,7.0
96518,2009-01-15,Adelaide,11.0
96519,2009-01-16,Adelaide,13.0
96520,2009-01-17,Adelaide,11.0
96521,2009-01-18,Adelaide,6.0
96522,2009-01-19,Adelaide,7.0
96523,2009-01-20,Adelaide,6.0
96524,2009-01-21,Adelaide,6.0
96525,2009-01-22,Adelaide,19.0
96526,2009-01-23,Adelaide,17.0
96527,2009-01-24,Adelaide,19.0
96528,2009-01-25,Adelaide,7.0
96529,2009-01-26,Adelaide,7.0
96530,2009-01-27,Adelaide,7.0
96531,2009-01-28,Adelaide,11.0
96532,2009-01-29,Adelaide,19.0
96533,2009-01-30,Adelaide,11.0
96534,2009-01-31,Adelaide,9.0
96535,2009-02-01,Adelaide,7.0
96536,2009-02-02,Adelaide,2.0
96537,2009-02-03,Adelaide,4.0
96538,2009-02-04,Adelaide,2.0
96539,2009-02-05,Adelaide,2.0
96540,2009-02-06,Adelaide,2.0
96541,2009-02-07,Adelaide,19.0
96542,2009-02-08,Adelaide,15.0
96543,2009-02-09,Adelaide,11.0
96544,2009-02-10,Adelaide,13.0
96545,2009-02-11,Adelaide,11.0
96546,2009-02-12,Adelaide,13.0
96547,2009-02-13,Adelaide,19.0
96548,2009-02-14,Adelaide,11.0
96549,2009-02-15,Adelaide,7.0
96550,2009-02-16,Adelaide,4.0
96551,2009-02-17,Adelaide,11.0
96552,2009-02-18,Adelaide,9.0
96553,2009-02-19,Adelaide,9.0
96554,2009-02-20,Adelaide,11.0
96555,2009-02-21,Adelaide,13.0
96556,2009-02-22,Adelaide,2.0
96557,2009-02-23,Adelaide,2.0
96558,2009-02-24,Adelaide,6.0
96559,2009-02-25,Adelaide,13.0
96560,2009-02-26,Adelaide,15.0
96561,2009-02-27,Adelaide,9.0
96562,2009-02-28,Adelaide,6.0
96563,2009-03-01,Adelaide,4.0
96564,2009-03-02,Adelaide,9.0
96565,2009-03-03,Adelaide,6.0
96566,2009-03-04,Adelaide,24.0
96567,2009-03-05,Adelaide,11.0
96568,2009-03-06,Adelaide,2.0
96569,2009-03-07,Adelaide,4.0
96570,2009-03-08,Adelaide,6.0
96571,2009-03-09,Adelaide,6.0
96572,2009-03-10,Adelaide,6.0
96573,2009-03-11,Adelaide,7.0
96574,2009-03-12,Adelaide,0.0
96575,2009-03-13,Adelaide,0.0
96576,2009-03-14,Adelaide,15.0
96577,2009-03-15,Adelaide,15.0
96578,2009-03-16,Adelaide,4.0
96579,2009-03-17,Adelaide,6.0
96580,2009-03-18,Adelaide,13.0
96581,2009-03-19,Adelaide,7.0
96582,2009-03-20,Adelaide,0.0
96583,2009-03-21,Adelaide,9.0
96584,2009-03-22,Adelaide,13.0
96585,2009-03-23,Adelaide,0.0
96586,2009-03-24,Adelaide,7.0
96587,2009-03-25,Adelaide,6.0
96588,2009-03-26,Adelaide,11.0
96589,2009-03-27,Adelaide,7.0
96590,2009-03-28,Adelaide,2.0
96591,2009-03-29,Adelaide,0.0
96592,2009-03-30,Adelaide,6.0
96593,2009-03-31,Adelaide,13.0
96594,2009-04-01,Adelaide,11.0
96595,2009-04-02,Adelaide,6.0
96596,2009-04-03,Adelaide,7.0
96597,2009-04-04,Adelaide,9.0
96598,2009-04-05,Adelaide,9.0
96599,2009-04-06,Adelaide,11.0
96600,2009-04-07,Adelaide,13.0
96601,2009-04-08,Adelaide,6.0
96602,2009-04-09,Adelaide,4.0
96603,2009-04-10,Adelaide,0.0
96604,2009-04-11,Adelaide,0.0
96605,2009-04-12,Adelaide,4.0
96606,2009-04-13,Adelaide,7.0
96607,2009-04-14,Adelaide,7.0
96608,2009-04-15,Adelaide,22.0
96609,2009-04-16,Adelaide,9.0
96610,2009-04-17,Adelaide,13.0
96611,2009-04-18,Adelaide,2.0
96612,2009-04-19,Adelaide,4.0
96613,2009-04-20,Adelaide,2.0
96614,2009-04-21,Adelaide,15.0
96615,2009-04-22,Adelaide,13.0
96616,2009-04-23,Adelaide,17.0
96617,2009-04-24,Adelaide,7.0
96618,2009-04-25,Adelaide,13.0
96619,2009-04-26,Adelaide,26.0
96620,2009-04-27,Adelaide,19.0
96621,2009-04-28,Adelaide,7.0
96622,2009-04-29,Adelaide,9.0
96623,2009-04-30,Adelaide,9.0
96624,2009-05-01,Adelaide,9.0
96625,2009-05-02,Adelaide,4.0
96626,2009-05-03,Adelaide,4.0
96627,2009-05-04,Adelaide,2.0
96628,2009-05-05,Adelaide,0.0
96629,2009-05-06,Adelaide,2.0
96630,2009-05-07,Adelaide,7.0
96631,2009-05-08,Adelaide,9.0
96632,2009-05-09,Adelaide,7.0
96633,2009-05-10,Adelaide,9.0
96634,2009-05-11,Adelaide,0.0
96635,2009-05-12,Adelaide,4.0
96636,2009-05-13,Adelaide,7.0
96637,2009-05-14,Adelaide,20.0
96638,2009-05-15,Adelaide,19.0
96639,2009-05-16,Adelaide,11.0
96640,2009-05-17,Adelaide,0.0
96641,2009-05-18,Adelaide,9.0
96642,2009-05-19,Adelaide,0.0
96643,2009-05-20,Adelaide,0.0
96644,2009-05-21,Adelaide,6.0
96645,2009-05-22,Adelaide,11.0
96646,2009-05-23,Adelaide,22.0
96647,2009-05-24,Adelaide,9.0
96648,2009-05-25,Adelaide,9.0
96649,2009-05-26,Adelaide,0.0
96650,2009-05-27,Adelaide,2.0
96651,2009-05-28,Adelaide,0.0
96652,2009-05-29,Adelaide,2.0
96653,2009-05-30,Adelaide,6.0
96654,2009-05-31,Adelaide,13.0
96655,2009-06-01,Adelaide,7.0
96656,2009-06-02,Adelaide,2.0
96657,2009-06-03,Adelaide,4.0
96658,2009-06-04,Adelaide,7.0
96659,2009-06-05,Adelaide,6.0
96660,2009-06-06,Adelaide,6.0
96661,2009-06-07,Adelaide,6.0
96662,2009-06-08,Adelaide,15.0
96663,2009-06-09,Adelaide,19.0
96664,2009-06-10,Adelaide,6.0
96665,2009-06-11,Adelaide,11.0
96666,2009-06-12,Adelaide,13.0
96667,2009-06-13,Adelaide,15.0
96668,2009-06-14,Adelaide,19.0
96669,2009-06-15,Adelaide,11.0
96670,2009-06-16,Adelaide,6.0
96671,2009-06-17,Adelaide,0.0
96672,2009-06-18,Adelaide,2.0
96673,2009-06-19,Adelaide,9.0
96674,2009-06-20,Adelaide,22.0
96675,2009-06-21,Adelaide,6.0
96676,2009-06-22,Adelaide,17.0
96677,2009-06-23,Adelaide,20.0
96678,2009-06-24,Adelaide,9.0
