,Date,MinTemp,MaxTemp,Rainfall,Year,Month,Day
2081,2013-10-10,13.606122448979592,26.361224489795916,0.6367346938775511,2013,10,10
2082,2013-10-11,11.745833333333335,22.756249999999998,0.7791666666666668,2013,10,11
2083,2013-10-12,10.53673469387755,25.575510204081635,0.4739130434782609,2013,10,12
2084,2013-10-13,11.955102040816323,24.76122448979592,0.31063829787234043,2013,10,13
2085,2013-10-14,9.669387755102042,20.424489795918365,1.6897959183673472,2013,10,14
2086,2013-10-15,8.132653061224492,22.83061224489796,1.1387755102040817,2013,10,15
2087,2013-10-16,11.10816326530612,26.49591836734694,0.5387755102040817,2013,10,16
2088,2013-10-17,12.304081632653062,23.252083333333328,1.6244897959183675,2013,10,17
2089,2013-10-18,9.368749999999999,23.281632653061227,0.7020408163265307,2013,10,18
2090,2013-10-19,10.918367346938773,25.842857142857138,1.4,2013,10,19
2091,2013-10-20,13.179591836734696,28.1469387755102,2.421276595744681,2013,10,20
2092,2013-10-21,14.589795918367344,26.35306122448979,0.6979591836734693,2013,10,21
2093,2013-10-22,15.185714285714283,23.777551020408165,1.8938775510204078,2013,10,22
2094,2013-10-23,14.591836734693878,23.93469387755102,7.453061224489796,2013,10,23
2095,2013-10-24,11.58775510204082,21.5,1.530612244897959,2013,10,24
2096,2013-10-25,8.885714285714286,21.997959183673473,0.2571428571428571,2013,10,25
2097,2013-10-26,10.248979591836735,22.870833333333334,0.5234042553191489,2013,10,26
2098,2013-10-27,11.208333333333336,23.938775510204085,0.20833333333333334,2013,10,27
2099,2013-10-28,13.285714285714286,24.599999999999994,1.0897959183673471,2013,10,28
2100,2013-10-29,13.063265306122448,24.355102040816323,0.8,2013,10,29
2101,2013-10-30,11.718750000000002,24.32244897959184,2.36734693877551,2013,10,30
2102,2013-10-31,12.273469387755101,24.673469387755098,0.1510204081632653,2013,10,31
2103,2013-11-01,12.395918367346939,25.914285714285718,0.3541666666666667,2013,11,1
2104,2013-11-02,12.928571428571429,28.3265306122449,2.85,2013,11,2
2105,2013-11-03,14.081632653061218,26.556249999999995,0.3958333333333333,2013,11,3
2106,2013-11-04,11.374999999999998,23.50833333333333,0.41224489795918356,2013,11,4
2107,2013-11-05,11.372340425531917,24.861224489795923,2.2489795918367346,2013,11,5
2108,2013-11-06,11.826530612244898,27.853061224489803,0.9551020408163264,2013,11,6
2109,2013-11-07,14.35714285714286,28.01428571428571,0.08979591836734695,2013,11,7
2110,2013-11-08,14.82244897959184,26.030612244897963,1.7124999999999997,2013,11,8
2111,2013-11-09,13.60204081632653,25.283673469387757,1.9957446808510635,2013,11,9
2112,2013-11-10,12.106122448979592,22.695918367346938,0.8624999999999999,2013,11,10
2113,2013-11-11,12.114285714285712,22.400000000000002,10.850000000000001,2013,11,11
2114,2013-11-12,13.383673469387752,23.045833333333334,8.166666666666666,2013,11,12
2115,2013-11-13,12.777551020408163,23.83061224489796,5.017021276595745,2013,11,13
2116,2013-11-14,12.967346938775508,24.797959183673466,2.183333333333333,2013,11,14
2117,2013-11-15,12.822448979591842,24.965306122448975,1.4541666666666666,2013,11,15
2118,2013-11-16,14.025,24.643749999999997,5.369565217391304,2013,11,16
2119,2013-11-17,12.99375,24.170833333333338,3.2478260869565205,2013,11,17
2120,2013-11-18,12.962499999999999,25.656250000000004,11.277083333333332,2013,11,18
2121,2013-11-19,13.654166666666669,27.475510204081626,4.516666666666667,2013,11,19
2122,2013-11-20,14.157142857142853,25.167346938775516,2.3148936170212764,2013,11,20
2123,2013-11-21,14.77142857142857,25.824489795918367,1.2979591836734694,2013,11,21
2124,2013-11-22,15.285714285714283,24.769387755102045,2.9847826086956517,2013,11,22
2125,2013-11-23,14.39583333333333,24.151020408163262,4.368181818181818,2013,11,23
2126,2013-11-24,13.93061224489796,23.946938775510205,5.004347826086955,2013,11,24
2127,2013-11-25,13.620408163265303,25.09591836734695,2.3142857142857145,2013,11,25
2128,2013-11-26,13.010204081632656,27.24285714285715,1.6367346938775513,2013,11,26
2129,2013-11-27,14.87142857142857,29.3530612244898,1.1428571428571428,2013,11,27
2130,2013-11-28,16.420408163265307,27.633333333333326,0.8040816326530612,2013,11,28
2131,2013-11-29,15.064583333333337,23.914285714285715,1.931914893617021,2013,11,29
2132,2013-11-30,13.538775510204081,24.755102040816325,4.787755102040816,2013,11,30
2133,2013-12-01,13.700000000000003,27.281632653061223,1.8,2013,12,1
2134,2013-12-02,15.575510204081638,29.391836734693882,1.2816326530612248,2013,12,2
2135,2013-12-03,15.23265306122449,29.193749999999998,0.24897959183673468,2013,12,3
2136,2013-12-04,16.330612244897956,26.326530612244895,2.657142857142858,2013,12,4
2137,2013-12-05,13.445833333333333,23.093877551020412,4.818367346938776,2013,12,5
2138,2013-12-06,11.23877551020408,24.157142857142855,2.3617021276595747,2013,12,6
2139,2013-12-07,12.334693877551022,26.71224489795918,0.20434782608695648,2013,12,7
2140,2013-12-08,14.981632653061226,28.948979591836725,0.12978723404255318,2013,12,8
2141,2013-12-09,16.83877551020408,27.179591836734698,0.5755102040816326,2013,12,9
2142,2013-12-10,15.848979591836736,26.18775510204082,1.4291666666666665,2013,12,10
2143,2013-12-11,14.536734693877552,25.695918367346934,0.5142857142857142,2013,12,11
2144,2013-12-12,13.88571428571428,26.820408163265302,0.42040816326530617,2013,12,12
2145,2013-12-13,15.020408163265309,28.510204081632647,0.12448979591836734,2013,12,13
2146,2013-12-14,15.630612244897959,27.428571428571438,0.4612244897959184,2013,12,14
2147,2013-12-15,15.412244897959182,28.416326530612242,1.0408163265306123,2013,12,15
2148,2013-12-16,16.557142857142857,28.91836734693878,0.9836734693877551,2013,12,16
2149,2013-12-17,16.095918367346936,29.646938775510197,1.489795918367347,2013,12,17
2150,2013-12-18,17.502040816326527,30.802040816326524,0.061224489795918366,2013,12,18
2151,2013-12-19,17.844897959183676,33.57142857142857,0.5625,2013,12,19
2152,2013-12-20,18.624999999999996,32.04285714285715,1.5346938775510204,2013,12,20
2153,2013-12-21,18.199999999999996,27.704081632653057,1.1395833333333334,2013,12,21
2154,2013-12-22,17.78775510204082,29.553061224489788,0.8979591836734693,2013,12,22
2155,2013-12-23,16.83673469387755,27.312244897959186,1.8448979591836736,2013,12,23
2156,2013-12-24,14.689795918367357,25.981249999999992,1.2612244897959184,2013,12,24
2157,2013-12-25,15.079166666666667,27.355102040816327,0.6979591836734693,2013,12,25
2158,2013-12-26,16.183673469387756,28.606122448979598,5.530612244897959,2013,12,26
2159,2013-12-27,15.277083333333332,28.506382978723398,1.4583333333333333,2013,12,27
2160,2013-12-28,16.142553191489363,31.985416666666666,0.2340425531914893,2013,12,28
2161,2013-12-29,15.602083333333328,27.924999999999997,1.0208333333333333,2013,12,29
2162,2013-12-30,14.25531914893617,28.593750000000004,0.08333333333333333,2013,12,30
2163,2013-12-31,14.695833333333335,30.051063829787232,0.09583333333333334,2013,12,31
2164,2014-01-01,17.20212765957447,29.033333333333335,0.19130434782608696,2014,1,1
2165,2014-01-02,17.583333333333336,29.227659574468092,1.5645833333333334,2014,1,2
2166,2014-01-03,17.081250000000004,28.414583333333336,0.23750000000000002,2014,1,3
2167,2014-01-04,15.689583333333331,26.71666666666668,0.6127659574468085,2014,1,4
2168,2014-01-05,14.708333333333336,28.112500000000008,0.017391304347826087,2014,1,5
2169,2014-01-06,15.058333333333332,27.648979591836735,1.2270833333333333,2014,1,6
2170,2014-01-07,14.475510204081637,25.46122448979592,1.3583333333333334,2014,1,7
2171,2014-01-08,14.477551020408162,26.983673469387753,1.093877551020408,2014,1,8
2172,2014-01-09,15.414285714285716,28.763265306122438,0.45714285714285713,2014,1,9
2173,2014-01-10,16.885714285714283,31.3530612244898,0.7714285714285714,2014,1,10
2174,2014-01-11,17.824489795918367,31.906122448979595,0.6530612244897959,2014,1,11
2175,2014-01-12,18.208163265306126,32.414583333333326,1.5142857142857142,2014,1,12
2176,2014-01-13,18.245833333333334,31.89999999999999,1.4,2014,1,13
2177,2014-01-14,18.158333333333328,34.74166666666667,1.2367346938775512,2014,1,14
2178,2014-01-15,20.465957446808517,34.92083333333333,2.355102040816327,2014,1,15
2179,2014-01-16,20.743750000000002,34.361224489795916,1.8875000000000002,2014,1,16
2180,2014-01-17,20.155102040816324,34.512244897959185,1.1061224489795918,2014,1,17
2181,2014-01-18,19.008333333333336,31.55416666666667,1.7854166666666667,2014,1,18
2182,2014-01-19,17.760416666666668,29.34583333333333,2.2893617021276595,2014,1,19
2183,2014-01-20,18.254166666666663,29.110204081632656,2.169387755102041,2014,1,20
2184,2014-01-21,17.922448979591834,28.865306122448978,1.1102040816326528,2014,1,21
2185,2014-01-22,18.057142857142857,28.424489795918372,1.8571428571428572,2014,1,22
2186,2014-01-23,17.369387755102043,29.563265306122442,1.8333333333333333,2014,1,23
2187,2014-01-24,19.144897959183673,27.473469387755102,4.93061224489796,2014,1,24
2188,2014-01-25,16.79387755102041,26.802040816326528,4.2893617021276595,2014,1,25
2189,2014-01-26,15.751020408163267,28.502040816326527,0.4458333333333333,2014,1,26
2190,2014-01-27,15.94489795918367,31.442857142857154,1.446808510638298,2014,1,27
2191,2014-01-28,18.216326530612246,33.52040816326531,0.8468085106382978,2014,1,28
2192,2014-01-29,17.726530612244897,31.167346938775513,2.6666666666666665,2014,1,29
2193,2014-01-30,17.924489795918372,32.63673469387755,1.0693877551020408,2014,1,30
2194,2014-01-31,18.755102040816322,32.27755102040817,1.5673469387755103,2014,1,31
2195,2014-02-01,18.734693877551017,33.21041666666667,2.824489795918367,2014,2,1
2196,2014-02-02,19.712500000000002,34.44081632653061,2.342857142857143,2014,2,2
2197,2014-02-03,20.14081632653061,31.55102040816327,2.424489795918367,2014,2,3
2198,2014-02-04,17.278723404255317,28.12448979591837,3.461224489795919,2014,2,4
2199,2014-02-05,16.17083333333333,28.467346938775506,4.42127659574468,2014,2,5
2200,2014-02-06,16.883333333333336,30.08775510204082,2.0166666666666666,2014,2,6
2201,2014-02-07,17.15510204081633,31.29387755102039,1.4041666666666668,2014,2,7
2202,2014-02-08,17.600000000000005,33.78571428571429,1.0520833333333333,2014,2,8
2203,2014-02-09,18.920408163265307,32.76122448979593,1.2166666666666666,2014,2,9
2204,2014-02-10,16.787755102040816,30.022916666666664,1.1375,2014,2,10
2205,2014-02-11,17.6125,31.164583333333336,0.6416666666666665,2014,2,11
2206,2014-02-12,19.275510204081634,31.065306122448977,0.4382978723404255,2014,2,12
2207,2014-02-13,20.075510204081635,30.136734693877557,1.5041666666666667,2014,2,13
2208,2014-02-14,19.44897959183674,27.94489795918368,4.365957446808511,2014,2,14
2209,2014-02-15,19.318367346938782,27.928571428571434,4.8936170212765955,2014,2,15
2210,2014-02-16,18.62244897959184,27.044897959183675,5.923404255319149,2014,2,16
2211,2014-02-17,15.614285714285712,27.471428571428564,6.25,2014,2,17
2212,2014-02-18,16.300000000000004,28.499999999999996,6.4367346938775505,2014,2,18
2213,2014-02-19,17.579591836734693,27.759183673469384,3.4020833333333336,2014,2,19
2214,2014-02-20,15.755102040816329,26.057142857142864,9.70408163265306,2014,2,20
2215,2014-02-21,15.077551020408158,26.016326530612243,0.5914893617021276,2014,2,21
2216,2014-02-22,15.932653061224492,26.66122448979592,0.9702127659574469,2014,2,22
2217,2014-02-23,15.748979591836736,28.1795918367347,0.7333333333333334,2014,2,23
2218,2014-02-24,15.951020408163266,29.147916666666664,0.5755102040816327,2014,2,24
2219,2014-02-25,16.591666666666665,29.214285714285708,0.36041666666666666,2014,2,25
2220,2014-02-26,16.410204081632656,27.379591836734686,0.21020408163265308,2014,2,26
2221,2014-02-27,15.385714285714288,26.20408163265306,1.9734693877551026,2014,2,27
2222,2014-02-28,15.706122448979592,25.79387755102041,3.8755102040816323,2014,2,28
2223,2014-03-01,16.740816326530613,26.920408163265307,3.8340425531914892,2014,3,1
2224,2014-03-02,16.410204081632656,27.27551020408164,6.583333333333333,2014,3,2
2225,2014-03-03,16.436734693877554,27.914285714285707,0.9306122448979592,2014,3,3
2226,2014-03-04,16.942857142857143,29.6326530612245,1.0816326530612246,2014,3,4
2227,2014-03-05,17.144897959183673,27.571428571428562,0.7693877551020408,2014,3,5
2228,2014-03-06,15.522448979591838,27.152083333333334,1.3125,2014,3,6
2229,2014-03-07,16.018749999999997,28.02127659574467,0.5,2014,3,7
2230,2014-03-08,17.12608695652175,28.193749999999994,0.6499999999999999,2014,3,8
2231,2014-03-09,16.40416666666667,29.635416666666668,0.9173913043478265,2014,3,9
2232,2014-03-10,16.66666666666666,30.195833333333336,0.40434782608695646,2014,3,10
2233,2014-03-11,17.79148936170213,29.676595744680846,0.4913043478260869,2014,3,11
2234,2014-03-12,15.991666666666665,27.60816326530611,3.0630434782608695,2014,3,12
2235,2014-03-13,15.60816326530612,26.46875000000001,3.4163265306122446,2014,3,13
2236,2014-03-14,15.308333333333337,27.89791666666666,0.20425531914893616,2014,3,14
2237,2014-03-15,15.616666666666669,27.532653061224487,0.7913043478260869,2014,3,15
2238,2014-03-16,15.208333333333329,25.36666666666667,2.96,2014,3,16
2239,2014-03-17,13.87916666666667,26.461224489795917,1.645833333333333,2014,3,17
2240,2014-03-18,14.871428571428572,27.76122448979592,0.39387755102040817,2014,3,18
2241,2014-03-19,14.795918367346934,27.595918367346943,0.030612244897959183,2014,3,19
2242,2014-03-20,15.485714285714284,28.663265306122458,1.1583333333333332,2014,3,20
2243,2014-03-21,16.34285714285714,26.377551020408166,4.895833333333333,2014,3,21
2244,2014-03-22,15.069387755102046,25.657142857142862,4.1,2014,3,22
2245,2014-03-23,15.561224489795917,25.6530612244898,2.471111111111111,2014,3,23
2246,2014-03-24,14.902127659574465,24.299999999999997,0.9333333333333335,2014,3,24
2247,2014-03-25,14.86938775510204,24.893877551020406,7.149999999999998,2014,3,25
2248,2014-03-26,16.255102040816325,25.753061224489798,2.9346938775510205,2014,3,26
2249,2014-03-27,17.355102040816327,24.83877551020408,9.095833333333331,2014,3,27
2250,2014-03-28,16.306122448979586,25.71224489795918,7.32127659574468,2014,3,28
2251,2014-03-29,15.816326530612244,26.379591836734697,2.660869565217392,2014,3,29
2252,2014-03-30,15.710204081632652,26.391666666666676,2.1521739130434785,2014,3,30
2253,2014-03-31,15.710416666666665,27.939583333333335,3.0666666666666664,2014,3,31
2254,2014-04-01,16.70416666666667,29.297916666666662,1.0374999999999999,2014,4,1
2255,2014-04-02,16.735416666666662,26.170833333333338,0.8208333333333333,2014,4,2
2256,2014-04-03,15.008333333333335,24.352083333333326,0.5708333333333333,2014,4,3
2257,2014-04-04,14.831250000000004,23.460416666666664,3.7782608695652162,2014,4,4
2258,2014-04-05,15.01041666666667,25.130612244897957,4.591304347826085,2014,4,5
2259,2014-04-06,14.612244897959181,24.7530612244898,2.5333333333333337,2014,4,6
2260,2014-04-07,14.46326530612245,24.420408163265307,4.066666666666666,2014,4,7
2261,2014-04-08,15.759183673469387,24.09591836734694,2.1041666666666665,2014,4,8
2262,2014-04-09,16.2,23.944897959183674,5.037499999999999,2014,4,9
2263,2014-04-10,16.81632653061225,23.891836734693882,5.312499999999999,2014,4,10
2264,2014-04-11,16.822448979591837,24.495918367346942,6.2340425531914905,2014,4,11
2265,2014-04-12,15.183673469387756,23.881632653061224,2.634782608695652,2014,4,12
2266,2014-04-13,13.83673469387755,23.852083333333326,7.691666666666666,2014,4,13
2267,2014-04-14,12.972916666666665,23.118367346938776,1.3142857142857145,2014,4,14
2268,2014-04-15,12.661224489795915,22.812244897959182,1.7265306122448982,2014,4,15
2269,2014-04-16,12.228571428571428,23.324489795918364,2.6204081632653065,2014,4,16
2270,2014-04-17,11.035416666666665,24.045833333333334,0.2326530612244898,2014,4,17
2271,2014-04-18,11.877083333333337,23.324489795918364,1.0510638297872341,2014,4,18
2272,2014-04-19,10.736734693877551,21.6,0.3416666666666666,2014,4,19
2273,2014-04-20,10.612244897959183,22.310204081632655,0.39999999999999997,2014,4,20
2274,2014-04-21,10.599999999999998,23.228571428571424,0.1625,2014,4,21
2275,2014-04-22,11.485714285714288,23.31632653061224,1.7244897959183674,2014,4,22
2276,2014-04-23,10.735416666666667,23.462499999999995,0.49166666666666664,2014,4,23
2277,2014-04-24,12.131914893617022,23.691666666666666,0.6020833333333333,2014,4,24
2278,2014-04-25,11.227659574468086,22.665306122448968,2.1911111111111117,2014,4,25
2279,2014-04-26,12.756250000000001,22.836734693877553,2.4666666666666663,2014,4,26
2280,2014-04-27,11.750000000000002,21.451020408163266,1.9043478260869566,2014,4,27
2281,2014-04-28,11.570833333333331,22.944897959183674,7.116666666666666,2014,4,28
2282,2014-04-29,12.362499999999997,22.258333333333336,3.329166666666667,2014,4,29
2283,2014-04-30,12.085416666666667,20.41666666666666,5.570212765957446,2014,4,30
2284,2014-05-01,8.681249999999997,19.59183673469388,0.7666666666666667,2014,5,1
2285,2014-05-02,10.466666666666663,18.314285714285713,1.4382978723404256,2014,5,2
2286,2014-05-03,9.93125,17.430612244897958,6.004545454545456,2014,5,3
2287,2014-05-04,9.549999999999999,18.025,1.4377777777777783,2014,5,4
2288,2014-05-05,8.95625,18.951020408163263,0.953191489361702,2014,5,5
2289,2014-05-06,9.295833333333333,19.05625,0.6749999999999999,2014,5,6
2290,2014-05-07,9.489130434782608,19.25531914893617,0.7565217391304347,2014,5,7
2291,2014-05-08,7.995652173913044,19.63333333333334,3.893617021276596,2014,5,8
2292,2014-05-09,9.36808510638298,20.370833333333344,2.1869565217391305,2014,5,9
2293,2014-05-10,11.363829787234046,20.54166666666666,2.4090909090909096,2014,5,10
